taxa	variable	effectsize	se	stat	pvalue	qvalue.withinformula	qvalue	formula	method	n	freq
I-B	Health.mental.sad	0.1481445654092893	0.2193696698450643	0.675319270498608	0.49947294328167746	0.8453857930709066	0.9072062372090595	~Health.mental.sad + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2382, TRUE:333
I-A	Health.mental.sad	-0.04377343401621514	0.12425191216682802	-0.352295858090637	0.724616394060777	0.8453857930709066	0.9460721908973291	~Health.mental.sad + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2382, TRUE:333
V	Health.mental.sad	-0.14458721319343143	0.303971612036045	-0.47566025072198603	0.6343164436612994	0.8453857930709066	0.9345784143914495	~Health.mental.sad + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2382, TRUE:333
IV-B	Health.mental.stressed	-0.2718099008544553	0.11814873021644344	-2.300574033732831	0.021415720153866138	0.14991004107706296	0.26758136364292956	~Health.mental.stressed + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1748, TRUE:967
bridge	Health.mental.stressed	0.048179596415075056	0.12636593710286093	0.381270439801014	0.7030025856858975	0.8201696833002138	0.9441520855881053	~Health.mental.stressed + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1748, TRUE:967
III-A	Health.mental.stressed	0.1359002765620056	0.10075188833336989	1.3488608383431586	0.17738166898600816	0.42288162044665906	0.6272557532401895	~Health.mental.stressed + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1748, TRUE:967
III-B	Health.mental.stressed	0.18309810580190578	0.1824614020115331	1.0034895259126224	0.31562472805729097	0.5358393764013846	0.7656700083561004	~Health.mental.stressed + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1748, TRUE:967
I-B	Health.mental.stressed	0.2037743548330696	0.15241594482153975	1.33696218641471	0.1812349801914253	0.42288162044665906	0.6272557532401895	~Health.mental.stressed + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1748, TRUE:967
I-A	Health.mental.stressed	-0.07547465966310005	0.08646877941701542	-0.8728544588227188	0.38274241171527473	0.5358393764013846	0.8269275277664488	~Health.mental.stressed + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1748, TRUE:967
V	Health.mental.stressed	5.12038672441895e-4	0.19606996176852165	0.0026115100335787436	0.9979163188322716	0.9979163188322716	0.9987758505453054	~Health.mental.stressed + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1748, TRUE:967
IV-B	Health.selfeval_Good	-0.05322527096464637	0.10849345905149312	-0.4905850678001207	0.6237199497468379	0.8732079296455729	0.9345784143914495	~Health.selfeval_Good + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1120, TRUE:1595
bridge	Health.selfeval_Good	0.006523545915101389	0.12242683955782707	0.05328525949589721	0.957504624734318	0.9580095346757901	0.9969537518688366	~Health.selfeval_Good + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1120, TRUE:1595
III-A	Health.selfeval_Good	0.005130177844473789	0.09743638760777293	0.052651560371112655	0.9580095346757901	0.9580095346757901	0.9969537518688366	~Health.selfeval_Good + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1120, TRUE:1595
III-B	Health.selfeval_Good	-0.18236102615198094	0.17562962147851624	-1.0383272742763845	0.29911771501038015	0.8732079296455729	0.746882368710481	~Health.selfeval_Good + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1120, TRUE:1595
I-B	Health.selfeval_Good	-0.09607187743607597	0.1481662638593679	-0.6484058849406006	0.5167224650440903	0.8732079296455729	0.9109378695367771	~Health.selfeval_Good + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1120, TRUE:1595
I-A	Health.selfeval_Good	0.0689082269606783	0.08344485621874488	0.8257935849279935	0.40892119376013886	0.8732079296455729	0.8500293866713441	~Health.selfeval_Good + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1120, TRUE:1595
V	Health.selfeval_Good	0.11886449237021446	0.18911379383111043	0.6285342277907413	0.5296540316669676	0.8732079296455729	0.9165384687924366	~Health.selfeval_Good + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:1120, TRUE:1595
IV-B	Health.selfeval_Moderate	0.07011822314402476	0.1578405228480011	0.4442346102182386	0.6568729718149562	0.8164077883195608	0.9421103685548582	~Health.selfeval_Moderate + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2378, TRUE:337
bridge	Health.selfeval_Moderate	-0.35387881755355205	0.205186565359544	-1.7246685568007722	0.08458722067992576	0.29605527237974016	0.4841889183747475	~Health.selfeval_Moderate + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2378, TRUE:337
III-A	Health.selfeval_Moderate	0.06751793665414453	0.14287239967846777	0.4725750866233972	0.6365163601641437	0.8164077883195608	0.9345784143914495	~Health.selfeval_Moderate + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2378, TRUE:337
III-B	Health.selfeval_Moderate	0.4287739989284441	0.23459099331671354	1.8277513252589817	0.06758688136342325	0.29605527237974016	0.456604396187778	~Health.selfeval_Moderate + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2378, TRUE:337
I-B	Health.selfeval_Moderate	-0.007222421346601048	0.2240109931313463	-0.03224137014725105	0.9742795647084751	0.9742795647084751	0.9969537518688366	~Health.selfeval_Moderate + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2378, TRUE:337
I-A	Health.selfeval_Moderate	-0.07050785789432118	0.12591546955253818	-0.5599618390407686	0.5755054672450461	0.8164077883195608	0.9198882123437052	~Health.selfeval_Moderate + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2378, TRUE:337
V	Health.selfeval_Moderate	0.10221590521719065	0.26506897976328025	0.3856200197717384	0.6997781042739093	0.8164077883195608	0.9441520855881053	~Health.selfeval_Moderate + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2378, TRUE:337
IV-B	Health.selfeval_Poor	-0.2639429245005426	0.5465235446972873	-0.4829488629748556	0.6291320459347596	0.9161948137343984	0.9345784143914495	~Health.selfeval_Poor + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2685, TRUE:30
bridge	Health.selfeval_Poor	-0.1673467290017897	0.6143282948664842	-0.27240602524772234	0.7853098403437699	0.9161948137343984	0.9755343540888135	~Health.selfeval_Poor + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2685, TRUE:30
